id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3463725/observation/0135,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-29T15:45:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0135,"Solids, Suspended at 105 C",3.8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3463725/observation/6455,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-29T15:45:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,16,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3464668/observation/0061,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-10-17T09:27:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0061,pH,7.66,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3464668/observation/0135,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-10-17T09:27:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0135,"Solids, Suspended at 105 C",15,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3464668/observation/6455,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-10-17T09:27:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,<5,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3466474/observation/0061,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-01T14:54:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0061,pH,7.91,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3466474/observation/0135,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-01T14:54:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0135,"Solids, Suspended at 105 C",<3,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3466474/observation/6455,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-01T14:54:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,<5,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3468835/observation/0061,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-12-05T08:56:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0061,pH,7.65,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3468835/observation/0135,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-12-05T08:56:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0135,"Solids, Suspended at 105 C",3.5,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440166/sample/3468835/observation/6455,SW-50440166,ROKE CRESS SETTLEMENT HOLLYBUSH FARM BERE REGIS,-2.23,50.76,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-12-05T08:56:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,<5,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3440630/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-01-05T14:26:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3442475/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-02-02T11:13:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3444630/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-03-03T10:19:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3447231/observation/0061,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-04-05T13:03:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0061,pH,7.76,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3447231/observation/0135,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-04-05T13:03:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0135,"Solids, Suspended at 105 C",<3,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3447231/observation/6455,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-04-05T13:03:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,<5,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3451741/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-05-31T14:33:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3452805/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-06-15T11:31:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3455592/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-07-06T11:29:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3458924/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-08-11T14:39:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3464632/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-10-17T09:19:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3466471/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-01T14:47:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3466783/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-07T13:29:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440168/sample/3468873/observation/7668,SW-50440168,ROKE CRESS SOUTH HOLLYBUSH BERE REGIS,-2.2303,50.7602,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-12-05T08:44:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3440787/observation/7668,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-01-07T14:01:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3442463/observation/7668,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-02-02T11:15:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3444627/observation/7668,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-03-03T10:18:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3447224/observation/0061,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-04-05T12:41:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0061,pH,7.76,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3447224/observation/0135,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-04-05T12:41:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0135,"Solids, Suspended at 105 C",<3,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3447224/observation/6455,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-04-05T12:41:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,<5,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3451739/observation/7668,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-05-31T14:34:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3452723/observation/7668,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-06-15T11:32:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3455583/observation/7668,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-07-06T11:32:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3458916/observation/0061,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-08-11T14:36:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0061,pH,7.54,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3458916/observation/0135,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-08-11T14:36:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0135,"Solids, Suspended at 105 C",8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3458916/observation/6455,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-08-11T14:36:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,<5,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3463724/observation/0061,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-29T15:29:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0061,pH,7.6,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3463724/observation/0135,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-29T15:29:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0135,"Solids, Suspended at 105 C",4.4,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3463724/observation/6455,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-29T15:29:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,14,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3464667/observation/0061,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-10-17T09:07:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0061,pH,7.73,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3464667/observation/0135,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-10-17T09:07:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0135,"Solids, Suspended at 105 C",<3,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3464667/observation/6455,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-10-17T09:07:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,<5,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3466473/observation/0061,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-01T14:41:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0061,pH,7.88,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3466473/observation/0135,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-01T14:41:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,0135,"Solids, Suspended at 105 C",<3,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3466473/observation/6455,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-01T14:41:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,<5,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440170/sample/3468832/observation/7668,SW-50440170,ROKE CRESS NORTH HOLLYBUSH BERE REGIS,-2.2322,50.7613,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-12-05T08:43:00,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,7668,No flow /No sample,No flow/discharge at sampling point,Coded Result
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440194/sample/3444058/observation/0085,SW-50440194,MILBORNE ST ANDREW STW FE BERE STREAM,-2.2802,50.7694,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2022-01-25T12:33:00,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,0085,BOD : 5 Day ATU,6,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440194/sample/3444058/observation/0111,SW-50440194,MILBORNE ST ANDREW STW FE BERE STREAM,-2.2802,50.7694,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2022-01-25T12:33:00,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,0111,Ammoniacal Nitrogen as N,0.24,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440194/sample/3444058/observation/0135,SW-50440194,MILBORNE ST ANDREW STW FE BERE STREAM,-2.2802,50.7694,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2022-01-25T12:33:00,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,0135,"Solids, Suspended at 105 C",8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440194/sample/3444381/observation/0085,SW-50440194,MILBORNE ST ANDREW STW FE BERE STREAM,-2.2802,50.7694,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2022-01-26T11:10:00,WATER QUALITY UWWTD MONITORING DATA,FINAL SEWAGE EFFLUENT,0085,BOD : 5 Day ATU,9,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440194/sample/3444381/observation/0092,SW-50440194,MILBORNE ST ANDREW STW FE BERE STREAM,-2.2802,50.7694,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2022-01-26T11:10:00,WATER QUALITY UWWTD MONITORING DATA,FINAL SEWAGE EFFLUENT,0092,Chemical Oxygen Demand :- {COD},31,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440194/sample/3446313/observation/0085,SW-50440194,MILBORNE ST ANDREW STW FE BERE STREAM,-2.2802,50.7694,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2022-02-14T09:40:00,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,0085,BOD : 5 Day ATU,<6,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440194/sample/3446313/observation/0111,SW-50440194,MILBORNE ST ANDREW STW FE BERE STREAM,-2.2802,50.7694,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2022-02-14T09:40:00,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,0111,Ammoniacal Nitrogen as N,<0.2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440194/sample/3446313/observation/0135,SW-50440194,MILBORNE ST ANDREW STW FE BERE STREAM,-2.2802,50.7694,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2022-02-14T09:40:00,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,0135,"Solids, Suspended at 105 C",8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440194/sample/3446436/observation/0085,SW-50440194,MILBORNE ST ANDREW STW FE BERE STREAM,-2.2802,50.7694,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2022-02-28T08:40:00,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,0085,BOD : 5 Day ATU,<6,MILLIGRAM PER LITRE
